Gene	Sample	RPKM
GPX8	D4CF	40.5547
GPX8	ESC	31.2559
GPX8	Endo	25.9021
GPX8	Fetal-SI	5.78534
GRAMD1C	Adult-SI	17.262
GRAMD1C	D4CF	1.06679
GRAMD1C	ESC	0.675711
GRAMD1C	Endo	0.237749
GRAMD1C	Fetal-SI	7.41001
GRAP2	Adult-SI	1.05196
GRAP2	D4CF	0.166899
GRAP2	ESC	0
GRAP2	Endo	0.222376
GRAP2	Fetal-SI	0.642054
GRIA2	Adult-SI	0.123613
GRIA2	D4CF	0.224551
GRIA2	ESC	0.0024869
GRIA2	Endo	0
GRIA2	Fetal-SI	1.1689
GSN	Adult-SI	148.114
GSN	D4CF	22.856
GSN	ESC	10.4713
GSN	Endo	8.88914
GSN	Fetal-SI	66.6104
GUCA1A	Adult-SI	0.108697
GUCA1A	D4CF	0.419305
GUCA1A	ESC	3.67716
GUCA1A	Endo	1.06861
GUCA1A	Fetal-SI	0.153899
GUSB	Adult-SI	26.3217
GUSB	D4CF	17.7955
GUSB	ESC	20.5445
GUSB	Endo	18.8737
GUSB	Fetal-SI	64.0199
GXYLT2	Adult-SI	0.193393
GXYLT2	D4CF	5.45217
GXYLT2	ESC	2.11582
GXYLT2	Endo	4.8692
GXYLT2	Fetal-SI	3.02176
GZMB	Adult-SI	1.24399
GZMB	D4CF	0
GZMB	ESC	0
GZMB	Endo	0
GZMB	Fetal-SI	0.266847
HAND1	Adult-SI	0.144652
HAND1	D4CF	3.4017
HAND1	ESC	0.0129214
HAND1	Endo	0.70751
HAND1	Fetal-SI	2.73986
HCAR3	Adult-SI	0.231113
HCAR3	D4CF	0
HCAR3	ESC	0
HCAR3	Endo	0.0400489
HCAR3	Fetal-SI	0.192603
HES2	Adult-SI	0.993498
HES2	D4CF	0.057859
HES2	ESC	0.0828217
HES2	Endo	0.0922675
HES2	Fetal-SI	1.1449
HES3	Adult-SI	0
HES3	D4CF	0.902392
HES3	ESC	15.0896
HES3	Endo	0.0423369
HES3	Fetal-SI	0
HEYL	Adult-SI	1.92404
HEYL	D4CF	0.73605
HEYL	ESC	2.15664
HEYL	Endo	0.342252
HEYL	Fetal-SI	3.75333
HIC1	Adult-SI	4.49098
HIC1	D4CF	0
HIC1	ESC	0
HIC1	Endo	0.00732069
HIC1	Fetal-SI	11.0607
HILS1	Adult-SI	0
HILS1	D4CF	0
HILS1	ESC	0
HILS1	Endo	0
HILS1	Fetal-SI	0.223448
HLA-G	Adult-SI	0
HLA-G	Adult-SI	0.888483
HLA-G	D4CF	0
HLA-G	ESC	0
HLA-G	ESC	1.49446
HLA-G	Endo	0
HLA-G	Endo	0.101915
HLA-G	Fetal-SI	0
HLA-G	Fetal-SI	0.774087
HNRNPU-AS1	Adult-SI	6.70465
HNRNPU-AS1	D4CF	8.33666
HNRNPU-AS1	ESC	18.4776
HNRNPU-AS1	Endo	16.6426
HNRNPU-AS1	Fetal-SI	23.3268
HOMER3	Adult-SI	3.43768
HOMER3	D4CF	11.776
HOMER3	ESC	4.95181
HOMER3	Endo	1.56544
HOMER3	Fetal-SI	6.16437
HOTAIR	Adult-SI	0
HOTAIR	D4CF	0.904308
HOTAIR	ESC	0.00735862
HOTAIR	Endo	0.015483
HOTAIR	Fetal-SI	0.163299
HOXD11	Adult-SI	0
HOXD11	D4CF	6.53178
HOXD11	ESC	0.0157438
HOXD11	Endo	0
HOXD11	Fetal-SI	3.68766
HPCAL1	Adult-SI	93.4903
HPCAL1	D4CF	0.837959
HPCAL1	ESC	1.30457
HPCAL1	Endo	0.790424
HPCAL1	Fetal-SI	39.4766
HS3ST6	Adult-SI	0
HS3ST6	D4CF	0
HS3ST6	ESC	0
HS3ST6	Endo	0
HS3ST6	Fetal-SI	0.0769451
HS6ST1	Adult-SI	7.22062
HS6ST1	D4CF	2.86429
HS6ST1	ESC	5.95446
HS6ST1	Endo	19.6794
HS6ST1	Fetal-SI	5.71691
HSD3B2	Adult-SI	0
HSD3B2	D4CF	0
HSD3B2	ESC	0.0394795
HSD3B2	Endo	0
HSD3B2	Fetal-SI	0.731657
HSPB3	Adult-SI	0.715466
HSPB3	D4CF	0
HSPB3	ESC	0
HSPB3	Endo	0
HSPB3	Fetal-SI	0.368147
HTATIP2	Adult-SI	197.074
HTATIP2	D4CF	3.48613
HTATIP2	ESC	46.2001
HTATIP2	Endo	27.4365
HTATIP2	Fetal-SI	12.6784
HTR1B	Adult-SI	0.0766495
HTR1B	D4CF	0.295136
HTR1B	ESC	0.492613
HTR1B	Endo	0.456156
HTR1B	Fetal-SI	0.881035
HTR2A	Adult-SI	0.0772772
HTR2A	D4CF	0.00366252
HTR2A	ESC	0
HTR2A	Endo	0
HTR2A	Fetal-SI	0.265703
HTR4	Adult-SI	3.29622
HTR4	D4CF	0.591987
HTR4	ESC	0
HTR4	Endo	0
HTR4	Fetal-SI	1.12152
HYALP1	Adult-SI	0
HYALP1	D4CF	0
HYALP1	ESC	0
HYALP1	Endo	0
HYALP1	Fetal-SI	0
ICMT	Adult-SI	25.9332
ICMT	D4CF	30.6407
ICMT	ESC	53.6667
ICMT	Endo	35.2408
ICMT	Fetal-SI	21.4725
IGDCC3	Adult-SI	0.0258351
IGDCC3	D4CF	44.3132
IGDCC3	ESC	8.39572
IGDCC3	Endo	2.2386
IGDCC3	Fetal-SI	1.39774
IGF1	Adult-SI	6.04601
IGF1	D4CF	0.148328
IGF1	ESC	0.0185058
IGF1	Endo	0.0477567
IGF1	Fetal-SI	2.34322
IL16	Adult-SI	3.60658
IL16	D4CF	0.257872
IL16	ESC	0.357595
IL16	Endo	0.10635
IL16	Fetal-SI	2.97291
IL17F	Adult-SI	0
IL17F	D4CF	0.0395203
IL17F	ESC	0
IL17F	Endo	0.0427226
IL17F	Fetal-SI	0.491113
IL1B	Adult-SI	4.55129
IL1B	D4CF	0.0259343
IL1B	ESC	0.087484
IL1B	Endo	0.0483905
IL1B	Fetal-SI	1.4937
IL1F10	Adult-SI	0
IL1F10	D4CF	0
IL1F10	ESC	0
IL1F10	Endo	0
IL1F10	Fetal-SI	0.111641
IL1R2	Adult-SI	1.4802
IL1R2	D4CF	0.0141821
IL1R2	ESC	0.0164564
IL1R2	Endo	0
IL1R2	Fetal-SI	1.95853
IL23A	Adult-SI	0.177577
IL23A	D4CF	1.59721
IL23A	ESC	0.978679
IL23A	Endo	3.27406
IL23A	Fetal-SI	0.616252
IL36B	Adult-SI	0
IL36B	D4CF	0
IL36B	ESC	0
IL36B	Endo	0
IL36B	Fetal-SI	0
IL36RN	Adult-SI	0.0149631
IL36RN	D4CF	0.00667573
IL36RN	ESC	0
IL36RN	Endo	0
IL36RN	Fetal-SI	0.00773592
IL37	Adult-SI	0
IL37	D4CF	1.17592
IL37	ESC	0.0407924
IL37	Endo	0.351802
IL37	Fetal-SI	0.961718
IL4	Adult-SI	0.0557866
IL4	D4CF	0
IL4	ESC	0.0234099
IL4	Endo	0
IL4	Fetal-SI	0.0681576
INSM1	Adult-SI	1.94037
INSM1	D4CF	1.96183
INSM1	ESC	0.513442
INSM1	Endo	0.117287
INSM1	Fetal-SI	8.98461
IQCH	Adult-SI	0.0466356
IQCH	D4CF	0.830963
IQCH	ESC	0.207952
IQCH	Endo	0.694221
IQCH	Fetal-SI	0.211487
IQSEC3	Adult-SI	0.266172
IQSEC3	D4CF	0.0265109
IQSEC3	ESC	0.289495
IQSEC3	Endo	0.0809736
IQSEC3	Fetal-SI	1.04797
IRAK2	Adult-SI	3.351
IRAK2	D4CF	0.307763
IRAK2	ESC	0.675221
IRAK2	Endo	0.0474105
IRAK2	Fetal-SI	0.62079
ITIH1	Adult-SI	0.0169654
ITIH1	D4CF	0.015424
ITIH1	ESC	0.00957369
ITIH1	Endo	0
ITIH1	Fetal-SI	0.642377
KCNAB2	Adult-SI	3.81108
KCNAB2	D4CF	0.779144
KCNAB2	ESC	2.58232
KCNAB2	Endo	0.863425
KCNAB2	Fetal-SI	11.388
KCNC3	Adult-SI	0.11161
KCNC3	D4CF	0.205305
KCNC3	ESC	0.820158
KCNC3	Endo	1.49258
KCNC3	Fetal-SI	0.771829
KCNH2	Adult-SI	2.4608
KCNH2	D4CF	1.09127
KCNH2	ESC	2.13133
KCNH2	Endo	0.172187
KCNH2	Fetal-SI	5.63179
KCNK7	Adult-SI	2.52762
KCNK7	D4CF	0.0368246
KCNK7	ESC	0.0580736
KCNK7	Endo	0.0153587
KCNK7	Fetal-SI	0.183545
KCNN4	Adult-SI	0.690811
KCNN4	D4CF	0.0229585
KCNN4	ESC	0.0776894
KCNN4	Endo	0
KCNN4	Fetal-SI	1.94186
KCTD19	Adult-SI	0.01362
KCTD19	D4CF	0.130858
KCTD19	ESC	0.091899
KCTD19	Endo	0.240797
KCTD19	Fetal-SI	0.116857
KDELR3	Adult-SI	9.31107
KDELR3	D4CF	12.3468
KDELR3	ESC	8.109
KDELR3	Endo	18.1069
KDELR3	Fetal-SI	25.8341
KEAP1	Adult-SI	43.7477
KEAP1	D4CF	11.3116
KEAP1	ESC	15.4747
KEAP1	Endo	8.32192
KEAP1	Fetal-SI	19.2319
KIAA1804	Adult-SI	8.57239
KIAA1804	D4CF	3.61628
KIAA1804	ESC	13.3741
KIAA1804	Endo	3.77945
KIAA1804	Fetal-SI	4.44858
KIAA2013	Adult-SI	64.1183
KIAA2013	D4CF	9.97314
KIAA2013	ESC	6.47592
KIAA2013	Endo	8.73748
KIAA2013	Fetal-SI	33.6229
KIF1A	Adult-SI	1.65621
KIF1A	D4CF	5.70966
KIF1A	ESC	31.0425
KIF1A	Endo	23.1518
KIF1A	Fetal-SI	10.3272
KIF5C	Adult-SI	1.20951
KIF5C	D4CF	25.0792
KIF5C	ESC	31.5845
KIF5C	Endo	28.6233
KIF5C	Fetal-SI	9.561
KISS1	Adult-SI	8.52902
KISS1	D4CF	0
KISS1	ESC	0.282648
KISS1	Endo	0
KISS1	Fetal-SI	2.12263
KLF14	Adult-SI	0
KLF14	D4CF	0.0127818
KLF14	ESC	0
KLF14	Endo	0
KLF14	Fetal-SI	0.2133
KLHDC8A	Adult-SI	0.67668
KLHDC8A	D4CF	0.746292
KLHDC8A	ESC	0.679468
KLHDC8A	Endo	0.376782
KLHDC8A	Fetal-SI	2.22663
KLHL13	Adult-SI	4.24594
KLHL13	D4CF	17.5182
KLHL13	ESC	9.52317
KLHL13	Endo	2.46311
KLHL13	Fetal-SI	29.7827
KNDC1	Adult-SI	0.0789164
KNDC1	D4CF	0.097131
KNDC1	ESC	1.00589
KNDC1	Endo	0.26021
KNDC1	Fetal-SI	6.41222
KRBA2	Adult-SI	1.07669
KRBA2	D4CF	3.00539
KRBA2	ESC	2.90355
KRBA2	Endo	3.66908
KRBA2	Fetal-SI	5.16578
KREMEN1	Adult-SI	5.10087
KREMEN1	D4CF	3.46942
KREMEN1	ESC	0.800166
KREMEN1	Endo	2.20138
KREMEN1	Fetal-SI	12.3039
KRTAP10-12	Adult-SI	0
KRTAP10-12	D4CF	0
KRTAP10-12	ESC	0
KRTAP10-12	Endo	0.038592
KRTAP10-12	Fetal-SI	0.0681669
KRTAP4-1	Adult-SI	0
KRTAP4-1	D4CF	0
KRTAP4-1	ESC	0
KRTAP4-1	Endo	0
KRTAP4-1	Fetal-SI	0
KRTAP4-2	Adult-SI	0
KRTAP4-2	D4CF	0
KRTAP4-2	ESC	0
KRTAP4-2	Endo	0
KRTAP4-2	Fetal-SI	0
KRTAP5-2	Adult-SI	0.26795
KRTAP5-2	D4CF	0
KRTAP5-2	ESC	0
KRTAP5-2	Endo	0
KRTAP5-2	Fetal-SI	0.226743
KRTAP5-8	Adult-SI	0
KRTAP5-8	D4CF	0
KRTAP5-8	ESC	0
KRTAP5-8	Endo	0
KRTAP5-8	Fetal-SI	0.0707111
LAMA5	Adult-SI	2.22624
LAMA5	D4CF	1.39732
LAMA5	ESC	3.65836
LAMA5	Endo	4.70641
LAMA5	Fetal-SI	21.6759
LAMP1	Adult-SI	59.1468
LAMP1	D4CF	66.0035
LAMP1	ESC	80.1352
LAMP1	Endo	101.31
LAMP1	Fetal-SI	128.374
LCE5A	Adult-SI	0
LCE5A	D4CF	0
LCE5A	ESC	0
LCE5A	Endo	0
LCE5A	Fetal-SI	0
LDHAL6B	Adult-SI	0.294971
LDHAL6B	D4CF	0
LDHAL6B	ESC	0.0631472
LDHAL6B	Endo	0.0875082
LDHAL6B	Fetal-SI	0.278635
LDHC	Adult-SI	1.9596
LDHC	D4CF	0.097372
LDHC	ESC	1.68364
LDHC	Endo	0.714535
LDHC	Fetal-SI	0
LDLRAP1	Adult-SI	12.8295
LDLRAP1	D4CF	1.92782
LDLRAP1	ESC	5.43191
LDLRAP1	Endo	4.88438
LDLRAP1	Fetal-SI	11.7596
LENG1	Adult-SI	18.817
LENG1	D4CF	2.08444
LENG1	ESC	2.28126
LENG1	Endo	2.72813
LENG1	Fetal-SI	8.09668
LEPROTL1	Adult-SI	13.8558
LEPROTL1	D4CF	52.9432
LEPROTL1	ESC	36.6047
LEPROTL1	Endo	55.4506
LEPROTL1	Fetal-SI	24.0949
LGALS7B	Adult-SI	0
LGALS7B	D4CF	0
LGALS7B	ESC	0
LGALS7B	Endo	0
LGALS7B	Fetal-SI	0.0807163
LGALS9	Adult-SI	50.5465
LGALS9	D4CF	0.0972283
LGALS9	ESC	0.354785
LGALS9	Endo	0.659003
LGALS9	Fetal-SI	13.5305
LGR6	Adult-SI	0.207894
LGR6	D4CF	0.0214396
LGR6	ESC	0.450274
LGR6	Endo	0.224969
LGR6	Fetal-SI	0.429844
LIME1	Adult-SI	22.0703
LIME1	D4CF	0.017169
LIME1	ESC	0.17445
LIME1	Endo	0.402667
LIME1	Fetal-SI	4.19584
LIMK1	Adult-SI	4.89362
LIMK1	D4CF	12.0143
LIMK1	ESC	19.6031
LIMK1	Endo	19.5539
LIMK1	Fetal-SI	6.32289
LIMS1	Adult-SI	12.6356
LIMS1	D4CF	43.1281
LIMS1	ESC	17.5653
LIMS1	Endo	21.5153
LIMS1	Fetal-SI	16.691
LIMS2	Adult-SI	14.9619
LIMS2	D4CF	0.220567
LIMS2	ESC	0.838398
LIMS2	Endo	0.604891
LIMS2	Fetal-SI	15.7422
LINC00087	Adult-SI	0.799799
LINC00087	D4CF	0.776355
LINC00087	ESC	1.22605
LINC00087	Endo	1.12413
LINC00087	Fetal-SI	2.58149
LINC00163	Adult-SI	0.0757082
LINC00163	D4CF	0
LINC00163	ESC	0
LINC00163	Endo	0.0459708
LINC00163	Fetal-SI	0.0344496
LINC00184	Adult-SI	0.0357359
LINC00184	D4CF	0
LINC00184	ESC	0.015166
LINC00184	Endo	0.0143515
LINC00184	Fetal-SI	0.00860594
LINC00244	Adult-SI	0
LINC00244	D4CF	0
LINC00244	ESC	0.0789019
LINC00244	Endo	0
LINC00244	Fetal-SI	0.42538
LINC00272	Adult-SI	0
LINC00272	D4CF	0
LINC00272	ESC	0.0293375
LINC00272	Endo	0.0966456
LINC00272	Fetal-SI	0.0310052
LINC00319	Adult-SI	2.22644
LINC00319	D4CF	0
LINC00319	ESC	0.0670761
LINC00319	Endo	0.043506
LINC00319	Fetal-SI	0.760395
LINC00330	Adult-SI	4.82061
LINC00330	D4CF	0
LINC00330	ESC	0
LINC00330	Endo	0
LINC00330	Fetal-SI	3.42726
LINC00475	Adult-SI	0
LINC00475	D4CF	0.00951184
LINC00475	ESC	0.00872299
LINC00475	Endo	0
LINC00475	Fetal-SI	0.0235115
LINC00520	Adult-SI	0.020485
LINC00520	D4CF	0.00833482
LINC00520	ESC	0
LINC00520	Endo	0
LINC00520	Fetal-SI	0
LINC00523	Adult-SI	0
LINC00523	D4CF	0
LINC00523	ESC	0
LINC00523	Endo	0
LINC00523	Fetal-SI	0.11178
LINGO3	Adult-SI	0.770702
LINGO3	D4CF	0.00886982
LINGO3	ESC	0.0647732
LINGO3	Endo	0
LINGO3	Fetal-SI	0.299857
LOC100128288	Adult-SI	1.33622
LOC100128288	D4CF	0.804372
LOC100128288	ESC	2.77633
LOC100128288	Endo	2.43122
LOC100128288	Fetal-SI	3.3799
LOC100128568	Adult-SI	0
LOC100128568	D4CF	0.151494
LOC100128568	ESC	0.0815798
LOC100128568	Endo	0.0479817
LOC100128568	Fetal-SI	0.535114
LOC100129316	Adult-SI	0.0882601
LOC100129316	D4CF	0
LOC100129316	ESC	0.0163992
LOC100129316	Endo	0.0389551
LOC100129316	Fetal-SI	0.0275473
LOC100129617	Adult-SI	0.279797
LOC100129617	D4CF	0.00959566
LOC100129617	ESC	0.275117
LOC100129617	Endo	0.250228
LOC100129617	Fetal-SI	0.786357
LOC100130331	Adult-SI	0
LOC100130331	D4CF	1.07836
LOC100130331	ESC	1.02505
LOC100130331	Endo	1.50374
LOC100130331	Fetal-SI	1.66251
LOC100130417	Adult-SI	0.261202
LOC100130417	D4CF	0.222067
LOC100130417	ESC	0.0571669
LOC100130417	Endo	2.86699
LOC100130417	Fetal-SI	1.87711
LOC100132078	Adult-SI	0
LOC100132078	D4CF	0
LOC100132078	ESC	0
LOC100132078	Endo	0
LOC100132078	Fetal-SI	0
LOC100133669	Adult-SI	0.226131
LOC100133669	D4CF	0.0429556
LOC100133669	ESC	0.0314582
LOC100133669	Endo	0.261375
LOC100133669	Fetal-SI	0.917793
LOC100134368	Adult-SI	0.517073
LOC100134368	D4CF	0.140959
LOC100134368	ESC	0.158731
LOC100134368	Endo	0.21088
LOC100134368	Fetal-SI	0.739245
LOC100287632	Adult-SI	0
LOC100287632	D4CF	0
LOC100287632	ESC	0
LOC100287632	Endo	0
LOC100287632	Fetal-SI	0
LOC100505912	Adult-SI	0
LOC100505912	D4CF	0.653068
LOC100505912	ESC	0.499963
LOC100505912	Endo	0.847068
LOC100505912	Fetal-SI	0.339469
LOC100506124	Adult-SI	0.106426
LOC100506124	D4CF	0.616541
LOC100506124	ESC	1.50415
LOC100506124	Endo	1.27402
LOC100506124	Fetal-SI	1.8197
LOC100506393	Adult-SI	0
LOC100506393	D4CF	0
LOC100506393	ESC	0
LOC100506393	Endo	0
LOC100506393	Fetal-SI	0.275158
LOC100506688	Adult-SI	0.122221
LOC100506688	D4CF	0.00841803
LOC100506688	ESC	0.17898
LOC100506688	Endo	0.24792
LOC100506688	Fetal-SI	0.662588
LOC100507091	Adult-SI	0.130076
LOC100507091	D4CF	0
LOC100507091	ESC	0
LOC100507091	Endo	0.0105045
LOC100507091	Fetal-SI	0.0709865
LOC100507391	Adult-SI	0.118751
LOC100507391	D4CF	0
LOC100507391	ESC	0.0148576
LOC100507391	Endo	0
LOC100507391	Fetal-SI	0
LOC283177	Adult-SI	1.53602
LOC283177	D4CF	0.0576897
LOC283177	ESC	0.392277
LOC283177	Endo	0.0945073
LOC283177	Fetal-SI	1.49461
LOC283299	Adult-SI	0
LOC283299	D4CF	0.189602
LOC283299	ESC	0.374658
LOC283299	Endo	17.4789
LOC283299	Fetal-SI	0
LOC283856	Adult-SI	0.195272
LOC283856	D4CF	0.0211595
LOC283856	ESC	0.233266
LOC283856	Endo	0.227868
LOC283856	Fetal-SI	0.174908
LOC284395	Adult-SI	0
LOC284395	D4CF	0
LOC284395	ESC	0.00790425
LOC284395	Endo	0
LOC284395	Fetal-SI	0.107034
LOC285629	Adult-SI	0.0348541
LOC285629	D4CF	0
LOC285629	ESC	0
LOC285629	Endo	0
LOC285629	Fetal-SI	0.0938153
LOC285819	Adult-SI	0
LOC285819	D4CF	0.0503821
LOC285819	ESC	0.00953189
LOC285819	Endo	0.00773057
LOC285819	Fetal-SI	0.0563284
LOC340074	Adult-SI	0
LOC340074	D4CF	0
LOC340074	ESC	0.00852366
LOC340074	Endo	0
LOC340074	Fetal-SI	0
LOC344887	Adult-SI	1.24318
LOC344887	D4CF	0
LOC344887	ESC	0
LOC344887	Endo	0.0131523
LOC344887	Fetal-SI	0.139912
LOC388849	Adult-SI	0.175629
LOC388849	D4CF	0.0359334
LOC388849	ESC	0
LOC388849	Endo	0
LOC388849	Fetal-SI	1.14422
LOC388942	Adult-SI	0.115103
LOC388942	D4CF	0
LOC388942	ESC	0
LOC388942	Endo	0
LOC388942	Fetal-SI	0
LOC441666	Adult-SI	0.113934
LOC441666	D4CF	0
LOC441666	ESC	0
LOC441666	Endo	0.00399643
LOC441666	Fetal-SI	0.391454
LOC554206	Adult-SI	1.15667
LOC554206	D4CF	0.662812
LOC554206	ESC	0.903691
LOC554206	Endo	0.586271
LOC554206	Fetal-SI	1.44449
LOC574538	Adult-SI	0.0546218
LOC574538	D4CF	0.0058398
LOC574538	ESC	0.0874344
LOC574538	Endo	0.00955736
LOC574538	Fetal-SI	0.0170183
LOC728040	Adult-SI	0
LOC728040	D4CF	0
LOC728040	ESC	0
LOC728040	Endo	0
LOC728040	Fetal-SI	0.326743
LONRF2	Adult-SI	0.573729
LONRF2	D4CF	0.262472
LONRF2	ESC	0.457543
LONRF2	Endo	0.0660294
LONRF2	Fetal-SI	1.93143
LPAR5	Adult-SI	7.9622
LPAR5	D4CF	0.402195
LPAR5	ESC	0.0524131
LPAR5	Endo	0.130038
LPAR5	Fetal-SI	12.409
LPHN2	Adult-SI	2.35946
LPHN2	D4CF	61.4431
LPHN2	ESC	74.5668
LPHN2	Endo	50.2205
LPHN2	Fetal-SI	21.201
LPIN1	Adult-SI	8.06437
LPIN1	D4CF	5.27151
LPIN1	ESC	3.7122
LPIN1	Endo	6.56282
LPIN1	Fetal-SI	5.09806
LRFN5	Adult-SI	0.177492
LRFN5	D4CF	1.70747
LRFN5	ESC	0.363868
LRFN5	Endo	0.383398
LRFN5	Fetal-SI	1.16038
LRIG1	Adult-SI	11.9119
LRIG1	D4CF	11.1669
LRIG1	ESC	55.0957
LRIG1	Endo	39.0429
LRIG1	Fetal-SI	25.579
LRRC10B	Adult-SI	1.28259
LRRC10B	D4CF	0.920377
LRRC10B	ESC	0.110663
LRRC10B	Endo	0.0207171
LRRC10B	Fetal-SI	1.3658
LRRC3	Adult-SI	0.979675
LRRC3	D4CF	1.99935
LRRC3	ESC	1.35053
LRRC3	Endo	17.9152
LRRC3	Fetal-SI	9.24202
LRRC32	Adult-SI	13.1644
LRRC32	D4CF	0.369702
LRRC32	ESC	0.304962
LRRC32	Endo	0.346126
LRRC32	Fetal-SI	4.93767
LRRC36	Adult-SI	0.153312
LRRC36	D4CF	0.204701
LRRC36	ESC	0.0771639
LRRC36	Endo	0.302995
LRRC36	Fetal-SI	0.341003
LRRC37A2	Adult-SI	0.506839
LRRC37A2	D4CF	0.414511
LRRC37A2	ESC	0.623564
LRRC37A2	Endo	0.616378
LRRC37A2	Fetal-SI	0.844774
LRRC4	Adult-SI	0.589906
LRRC4	D4CF	6.96672
LRRC4	ESC	4.93067
LRRC4	Endo	1.31252
LRRC4	Fetal-SI	1.51218
LRRC73	Adult-SI	0.658472
LRRC73	D4CF	0.0575337
LRRC73	ESC	0.0348571
LRRC73	Endo	0.0876598
LRRC73	Fetal-SI	0.266184
LRRN1	Adult-SI	0.845731
LRRN1	D4CF	33.3523
LRRN1	ESC	168.653
LRRN1	Endo	203.071
LRRN1	Fetal-SI	8.06689
LTBP1	Adult-SI	3.12153
LTBP1	D4CF	29.5938
LTBP1	ESC	14.3391
LTBP1	Endo	29.1351
LTBP1	Fetal-SI	12.7301
LTV1	Adult-SI	19.2841
LTV1	D4CF	43.4142
LTV1	ESC	64.8934
LTV1	Endo	42.522
LTV1	Fetal-SI	12.0556
LY6E	Adult-SI	38.1052
LY6E	D4CF	10.4087
LY6E	ESC	11.6899
LY6E	Endo	41.3648
LY6E	Fetal-SI	89.5048
LYPD6	Adult-SI	2.92355
LYPD6	D4CF	17.1417
LYPD6	ESC	5.2788
LYPD6	Endo	0.897442
LYPD6	Fetal-SI	2.7307
LYZL6	Adult-SI	0
LYZL6	D4CF	0
LYZL6	ESC	0.028138
LYZL6	Endo	0
LYZL6	Fetal-SI	0
MACF1	Adult-SI	4.78395
MACF1	D4CF	11.3597
MACF1	ESC	44.6207
MACF1	Endo	30.5346
MACF1	Fetal-SI	11.2094
MAGIX	Adult-SI	2.7446
MAGIX	D4CF	0.0175567
MAGIX	ESC	0.0535392
MAGIX	Endo	0.12195
MAGIX	Fetal-SI	1.66149
MANSC4	Adult-SI	0
MANSC4	D4CF	0.0390222
MANSC4	ESC	0.18634
MANSC4	Endo	0.122664
MANSC4	Fetal-SI	0.12207
MAPK8	Adult-SI	12.2682
MAPK8	D4CF	33.0054
MAPK8	ESC	34.8864
MAPK8	Endo	40.3828
MAPK8	Fetal-SI	13.0021
MAPKAPK2	Adult-SI	67.9263
MAPKAPK2	D4CF	23.4973
MAPKAPK2	ESC	18.3154
MAPKAPK2	Endo	33.9986
MAPKAPK2	Fetal-SI	28.1231
MARK4	Adult-SI	3.19573
MARK4	D4CF	6.5342
MARK4	ESC	6.56157
MARK4	Endo	7.43635
MARK4	Fetal-SI	4.95711
MBL2	Adult-SI	0
MBL2	D4CF	0
MBL2	ESC	0.00494799
MBL2	Endo	0
MBL2	Fetal-SI	0.0265478
MCM5	Adult-SI	8.77061
MCM5	D4CF	19.3834
MCM5	ESC	40.6971
MCM5	Endo	20.3995
MCM5	Fetal-SI	17.7791
MED1	Adult-SI	6.5138
MED1	D4CF	28.2593
MED1	ESC	22.9711
MED1	Endo	27.9959
MED1	Fetal-SI	10.0417
MED12L	Adult-SI	0.0228481
MED12L	D4CF	1.61192
MED12L	ESC	3.65484
MED12L	Endo	3.10806
MED12L	Fetal-SI	0.703964
MFSD6	Adult-SI	8.9456
MFSD6	D4CF	0.767949
MFSD6	ESC	2.09714
MFSD6	Endo	1.01551
MFSD6	Fetal-SI	10.795
MGAT3	Adult-SI	17.6577
MGAT3	D4CF	3.16873
MGAT3	ESC	2.0165
MGAT3	Endo	2.30074
MGAT3	Fetal-SI	12.5401
MGST2	Adult-SI	172.084
MGST2	D4CF	45.548
MGST2	ESC	9.88353
MGST2	Endo	242.788
MGST2	Fetal-SI	56.2541
MIR1200	Adult-SI	0
MIR1200	D4CF	0
MIR1200	ESC	0
MIR1200	Endo	45.5391
MIR1200	Fetal-SI	0
MIR1225	Adult-SI	0
MIR1225	D4CF	0
MIR1225	ESC	0
MIR1225	Endo	0
MIR1225	Fetal-SI	0
MIR1243	Adult-SI	0
MIR1243	D4CF	0
MIR1243	ESC	0
MIR1243	Endo	0
MIR1243	Fetal-SI	0
MIR1252	Adult-SI	0
MIR1252	D4CF	0
MIR1252	ESC	0
MIR1252	Endo	0
MIR1252	Fetal-SI	0
MIR1286	Adult-SI	0
MIR1286	D4CF	0
MIR1286	ESC	0
MIR1286	Endo	0
MIR1286	Fetal-SI	0
MIR132	Adult-SI	0
MIR132	D4CF	0
MIR132	ESC	0
MIR132	Endo	0
MIR132	Fetal-SI	0
MIR142	Adult-SI	0
MIR142	D4CF	0
MIR142	ESC	0
MIR142	Endo	0
MIR142	Fetal-SI	0
MIR202	Adult-SI	0
MIR202	D4CF	0
MIR202	ESC	0
MIR202	Endo	0
MIR202	Fetal-SI	0
MIR205HG	Adult-SI	0
MIR205HG	D4CF	0.672649
MIR205HG	ESC	9.60822
MIR205HG	Endo	20.9851
MIR205HG	Fetal-SI	0.47107
MIR212	Adult-SI	0
MIR212	D4CF	0
MIR212	ESC	0
MIR212	Endo	0
MIR212	Fetal-SI	0
MIR2392	Adult-SI	0
MIR2392	D4CF	0
MIR2392	ESC	0
MIR2392	Endo	0
MIR2392	Fetal-SI	0
MIR23A	Adult-SI	0
MIR23A	D4CF	0
MIR23A	ESC	0
MIR23A	Endo	0
MIR23A	Fetal-SI	0
MIR2467	Adult-SI	0
MIR2467	D4CF	0
MIR2467	ESC	0
MIR2467	Endo	0
MIR2467	Fetal-SI	0
MIR27A	Adult-SI	0
